review_id,trip_id,reviewer_id,reviewee_id,rating,comment,reviewed_at
9439,12528,1964,959,4,Very comfortable ride.,2022-07-30 21:15:14
9440,12528,959,1964,4,,2022-07-30 22:32:14
9441,12531,1964,1352,5,,2022-01-26 13:57:36
9442,12532,1964,867,5,,2022-01-27 17:13:50
9443,12533,1964,1526,4,,2022-10-14 03:44:06
9444,12535,1964,908,3,,2022-01-15 08:25:33
9445,12535,908,1964,3,"Smooth ride, on time.",2022-01-15 08:30:33
9446,12537,1964,1100,4,,2022-04-11 07:54:55
9447,12537,1100,1964,3,"Excellent service, will ride again.",2022-04-11 08:20:55
9448,12538,1964,741,3,Got there safely.,2023-11-24 03:25:44
9449,12541,1964,1311,4,Car was spotless.,2024-06-23 06:52:58
9450,12542,1964,1438,3,"OK trip, nothing special.",2024-02-17 22:20:25
9451,12542,1438,1964,4,,2024-02-17 21:48:25
9452,12544,1964,1983,3,,2022-02-24 11:46:52
9453,12544,1983,1964,4,Super friendly and helpful.,2022-02-24 12:16:52
9454,12545,1964,996,3,,2024-01-08 22:27:45
9455,12545,996,1964,3,"Excellent service, will ride again.",2024-01-08 23:07:45
9456,12546,1386,1964,2,Super friendly and helpful.,2023-02-14 07:08:48
9457,12547,1964,1221,4,,2022-12-26 06:40:27
9458,12548,1964,121,4,Fast and safe driver.,2023-09-14 03:40:17
9459,12550,1964,1937,5,,2024-06-29 22:34:08
9460,12550,1937,1964,3,"Excellent service, will ride again.",2024-06-30 00:43:08
9461,12552,1964,1941,3,Got there safely.,2023-10-16 06:57:30
9462,12556,1964,779,3,,2022-01-20 06:33:10
9463,12556,779,1964,3,Very clean car.,2022-01-20 07:25:10
9464,12557,1964,1053,3,Nothing to complain about.,2024-03-21 00:30:29
9465,12557,1053,1964,3,Super friendly and helpful.,2024-03-21 03:09:29
9466,12558,1964,15,4,,2022-03-24 12:17:35
9467,12558,15,1964,2,Very clean car.,2022-03-24 11:06:35
9468,12561,1964,248,3,Fine driver.,2022-04-25 05:57:48
9469,12561,248,1964,3,"Great driver, very professional!",2022-04-25 06:30:48
9470,12564,1964,1739,5,,2023-03-02 10:20:38
9471,12565,1964,986,3,,2022-04-29 11:29:27
9472,12566,1964,508,4,,2022-04-06 05:21:48
9473,12566,508,1964,3,"Great driver, very professional!",2022-04-06 06:05:48
9474,12567,1964,1343,4,Car was spotless.,2023-01-05 16:40:44
9475,12568,1964,1288,3,Nothing to complain about.,2024-01-03 21:39:49
9476,12569,1964,1041,4,"Perfect trip, no issues.",2023-05-31 21:29:22
9477,12570,1964,412,5,,2023-06-20 10:27:56
9478,12572,1964,1286,4,,2023-09-19 18:03:39
9479,12574,1964,5,3,Decent experience.,2024-03-07 08:37:09
9480,12575,1964,1763,3,Trip was okay.,2023-12-30 11:26:22
9481,12576,136,1964,4,Very clean car.,2022-09-30 00:15:01
9482,12577,860,1964,3,,2024-05-01 11:21:03
9483,12578,1964,1170,3,,2022-08-03 11:39:51
9484,12581,1964,693,2,,2023-03-21 00:59:30
9485,12582,941,1703,4,,2023-10-12 22:37:52
9486,12584,1703,1590,2,Had trouble finding the pickup spot.,2024-01-21 22:19:42
9487,12588,430,1703,4,"Great driver, very professional!",2022-08-27 16:45:43
9488,12589,1703,132,4,,2022-08-25 22:48:49
9489,12589,132,1703,3,"Excellent service, will ride again.",2022-08-25 22:54:49
9490,12590,1703,248,4,"Great rider, very polite.",2022-11-29 15:23:22
9491,12593,125,1703,3,,2023-03-12 20:16:57
9492,12595,1703,202,4,,2023-04-15 18:07:22
9493,12596,645,203,2,Very clean car.,2022-12-15 02:47:00
9494,12598,203,118,4,"5 stars, highly recommend!",2023-11-22 13:36:18
9495,12598,118,203,5,"Great driver, very professional!",2023-11-22 13:42:18
9496,12599,203,1497,5,"Excellent service, will ride again.",2023-11-03 18:41:04
9497,12601,203,974,5,"Quick and efficient, thanks!",2023-06-21 17:47:48
9498,12603,203,1371,4,,2022-05-12 10:59:45
9499,12603,1371,203,1,Very clean car.,2022-05-12 13:16:45
9500,12605,203,1397,3,Nothing to complain about.,2023-08-12 21:24:17
9501,12605,1397,203,4,Very clean car.,2023-08-12 22:14:17
9502,12606,203,15,3,,2022-01-28 08:58:30
9503,12608,203,1311,4,"Smooth ride, on time.",2023-11-18 14:03:01
9504,12609,203,1206,5,,2023-11-21 14:44:50
9505,12611,203,293,5,,2023-01-29 05:11:20
9506,12612,203,452,4,Car was spotless.,2022-09-27 04:12:23
9507,12612,452,203,3,"Excellent service, will ride again.",2022-09-27 04:05:23
9508,12613,203,776,2,Took a longer route.,2022-02-05 08:13:47
9509,12616,1395,1205,3,,2022-05-24 06:57:16
9510,12616,1205,1395,3,Super friendly and helpful.,2022-05-24 09:05:16
9511,12617,1395,766,2,Driver was late.,2024-06-13 16:58:27
9512,12618,1395,789,4,Very comfortable ride.,2023-09-25 04:50:08
9513,12619,1395,1355,4,"Quick and efficient, thanks!",2024-01-13 08:31:25
9514,12624,1395,1373,4,"Perfect trip, no issues.",2022-09-18 12:56:34
9515,12624,1373,1395,4,Very clean car.,2022-09-18 12:25:34
9516,12625,1395,1128,4,,2022-09-22 08:48:12
9517,12626,1395,1084,3,,2022-07-08 18:26:34
9518,12627,1395,1965,3,Average experience.,2022-02-03 14:35:31
9519,12629,1395,866,3,"OK trip, nothing special.",2022-11-09 20:45:06
9520,12630,1623,1395,4,"Smooth ride, on time.",2022-06-07 14:14:03
9521,12632,1395,1948,4,,2022-11-03 13:54:36
9522,12634,1395,1649,3,Average experience.,2023-04-27 18:43:52
9523,12634,1649,1395,3,Very clean car.,2023-04-27 18:45:52
9524,12635,1574,1395,3,"Great driver, very professional!",2023-05-03 17:29:37
9525,12636,1395,293,3,,2023-09-03 17:11:39
9526,12638,1395,1684,3,,2023-02-06 03:21:14
9527,12638,1684,1395,4,,2023-02-06 03:06:14
9528,12641,1395,408,4,,2023-07-05 17:58:51
9529,12643,1395,690,4,,2024-02-28 18:23:18
9530,12643,690,1395,4,Super friendly and helpful.,2024-02-28 20:41:18
9531,12645,1395,176,3,Fine driver.,2023-12-30 01:01:06
9532,12647,1395,1975,5,,2023-12-03 09:23:12
9533,12647,1975,1395,4,,2023-12-03 08:15:12
9534,12648,1395,498,4,Very comfortable ride.,2022-02-04 00:24:25
9535,12650,1395,571,4,,2022-01-05 12:17:17
9536,12650,571,1395,3,Very clean car.,2022-01-05 13:46:17
9537,12651,1395,1812,2,Rough driving.,2024-01-26 14:28:54
9538,12651,1812,1395,4,"Smooth ride, on time.",2024-01-26 14:06:54
9539,12652,452,1395,5,"Great driver, very professional!",2024-03-24 12:33:17
9540,12655,1395,1288,3,Nothing to complain about.,2023-09-18 23:01:01
9541,12658,1395,612,3,,2024-03-26 16:02:15
9542,12658,612,1395,4,"Great driver, very professional!",2024-03-26 17:28:15
9543,12659,1395,891,5,,2022-09-18 09:59:46
9544,12661,1395,1781,3,Fine driver.,2022-11-05 06:12:31
9545,12664,1395,1293,5,,2023-12-13 18:42:52
9546,12665,1395,1881,3,,2023-06-15 08:05:31
9547,12666,1395,833,4,"Great driver, very professional!",2024-03-07 10:38:58
9548,12666,833,1395,4,"Great driver, very professional!",2024-03-07 12:09:58
9549,12668,1395,1975,4,"Perfect trip, no issues.",2023-01-19 11:47:40
9550,12668,1975,1395,3,"Great driver, very professional!",2023-01-19 11:02:40
9551,12669,1395,323,3,,2022-06-06 06:48:14
9552,12670,1395,1207,5,Very courteous driver.,2022-12-15 04:18:39
9553,12671,1395,728,4,"Excellent service, will ride again.",2023-03-12 17:35:53
9554,12671,728,1395,3,,2023-03-12 18:21:53
9555,12672,1395,1044,4,,2022-08-01 16:32:08
9556,12672,1044,1395,3,,2022-08-01 18:18:08
9557,12673,1395,1623,3,,2022-10-28 11:36:47
9558,12674,1395,549,5,Fast and safe driver.,2024-01-31 06:34:52
9559,12675,932,1395,3,Super friendly and helpful.,2022-11-01 12:26:06
9560,12676,1497,1395,5,Very clean car.,2024-03-04 13:55:23
9561,12677,1395,1343,4,"Smooth ride, on time.",2024-02-28 19:27:06
9562,12678,1955,1395,4,"Excellent service, will ride again.",2024-04-02 04:25:44
9563,12679,1395,229,4,Very clean car.,2024-04-02 22:57:27
9564,12680,1395,131,4,,2024-06-28 03:32:57
9565,12681,1395,2,4,,2023-12-18 12:16:11
9566,12682,1395,224,4,,2022-02-17 16:22:48
9567,12682,224,1395,4,"Smooth ride, on time.",2022-02-17 17:28:48
9568,12683,1395,235,4,"Excellent service, will ride again.",2023-02-09 23:22:35
9569,12683,235,1395,3,"Great driver, very professional!",2023-02-09 23:28:35
9570,12684,1395,1091,4,Very clean car.,2023-10-27 05:07:17
9571,12685,1395,155,5,Car was spotless.,2024-03-30 19:28:29
9572,12686,1395,728,3,Average experience.,2022-04-17 01:15:00
9573,12686,728,1395,3,Very clean car.,2022-04-17 00:23:00
9574,12688,602,1533,3,"Smooth ride, on time.",2023-04-11 05:07:16
9575,12689,1533,1461,3,Fine driver.,2022-04-08 12:32:51
9576,12691,1533,693,3,,2022-10-17 09:36:12
9577,12692,1533,31,5,Loved the music selection!,2023-10-30 11:06:00
9578,12693,1967,338,4,,2024-02-18 12:06:22
9579,12694,1967,458,3,,2022-04-09 21:04:09
9580,12695,1967,1955,4,,2023-04-30 11:35:59
9581,12696,1350,1967,4,"Great driver, very professional!",2023-04-08 07:38:46
9582,12697,957,1967,3,Very clean car.,2024-01-03 17:21:55
9583,12698,1967,1394,4,,2024-01-06 16:48:43
9584,12699,1967,1995,4,Very comfortable ride.,2022-07-24 16:28:07
9585,12699,1995,1967,5,Very clean car.,2022-07-24 17:57:07
9586,12700,1967,1828,4,,2024-04-29 20:04:04
9587,12700,1828,1967,3,"Smooth ride, on time.",2024-04-29 20:19:04
9588,12701,1967,1713,3,,2023-11-06 21:26:04
9589,12701,1713,1967,2,"Great driver, very professional!",2023-11-06 22:19:04
9590,12702,1967,1776,5,,2022-02-19 02:31:57
9591,12704,1967,1841,2,,2023-09-27 10:01:30
9592,12705,1830,1967,5,Super friendly and helpful.,2022-05-15 07:34:29
9593,12709,1967,1606,4,,2024-03-20 07:01:40
9594,12710,1967,210,5,Super friendly and helpful.,2023-05-30 00:02:51
9595,12712,1967,229,4,,2023-06-23 20:07:13
9596,12713,1967,1386,4,,2023-02-06 19:06:13
9597,12713,1386,1967,3,"Excellent service, will ride again.",2023-02-06 18:28:13
9598,12715,1967,97,3,,2022-08-22 03:25:40
9599,12716,1967,1532,4,,2022-07-19 02:05:48
9600,12717,312,1853,3,,2022-01-13 04:07:01
9601,12717,1853,312,3,"Smooth ride, on time.",2022-01-13 04:47:01
9602,12719,312,1197,3,,2022-07-10 01:37:01
9603,12721,1293,1051,3,"Smooth ride, on time.",2023-11-23 16:42:41
9604,12724,293,1051,3,Super friendly and helpful.,2023-12-06 10:20:08
9605,12725,1258,1108,4,,2023-03-26 03:20:38
9606,12728,1258,121,3,Fine driver.,2023-12-31 07:11:20
9607,12729,976,1461,5,,2023-03-25 23:46:17
9608,12730,1693,976,3,Very clean car.,2022-02-23 17:21:31
9609,12731,1370,1170,5,,2022-05-25 23:31:30
9610,12731,1170,1370,5,"Great driver, very professional!",2022-05-26 00:24:30
9611,12732,1370,461,3,,2023-06-17 22:41:49
9612,12733,1370,147,4,Very clean car.,2023-06-06 02:20:48
9613,12735,1370,811,4,,2022-01-18 05:02:17
9614,12736,1370,1775,3,Got there safely.,2022-04-03 15:13:41
9615,12739,1370,433,3,Got there safely.,2022-03-22 20:15:40
9616,12739,433,1370,4,"Smooth ride, on time.",2022-03-22 21:23:40
9617,12740,1370,1373,4,,2022-08-05 12:21:57
9618,12740,1373,1370,4,,2022-08-05 12:35:57
9619,12741,1370,14,5,,2023-10-31 08:27:05
9620,12744,1370,446,5,,2024-03-03 07:02:34
9621,12745,1370,472,4,Super friendly and helpful.,2022-02-14 21:07:51
9622,12746,1370,1343,4,Fast and safe driver.,2023-03-11 09:35:54
9623,12746,1343,1370,5,"Excellent service, will ride again.",2023-03-11 10:43:54
9624,12748,1370,1482,2,,2022-10-29 02:39:24
9625,12749,1370,132,4,,2022-01-09 00:47:50
9626,12749,132,1370,4,,2022-01-09 01:48:50
9627,12752,1370,1828,4,,2022-11-13 04:41:07
9628,12753,1370,389,4,Very courteous driver.,2023-01-03 13:58:19
9629,12755,1044,1370,3,"Excellent service, will ride again.",2022-10-26 13:52:25
9630,12756,1162,1370,2,"Excellent service, will ride again.",2023-12-24 17:32:51
9631,12759,337,1030,5,,2023-12-12 15:02:09
9632,12760,337,1100,4,,2022-10-17 12:36:09
9633,12763,337,1477,4,,2023-12-20 03:00:08
9634,12764,337,55,4,"Easy pickup, no problems.",2022-10-23 10:28:02
9635,12765,337,1134,3,Average experience.,2022-04-12 11:37:54
9636,12767,337,118,5,,2022-01-20 06:47:01
9637,12768,337,1558,4,"5 stars, highly recommend!",2023-11-21 09:56:24
9638,12770,337,1865,5,,2022-06-07 00:24:50
9639,12771,337,324,5,,2023-11-06 07:07:14
9640,12771,324,337,4,Very clean car.,2023-11-06 09:25:14
9641,12772,575,542,5,,2022-11-24 04:17:12
9642,12772,542,575,3,Super friendly and helpful.,2022-11-24 03:00:12
9643,12774,777,471,4,Very clean car.,2022-05-04 14:03:18
9644,12777,471,1853,3,,2024-06-04 20:51:18
9645,12780,471,842,4,"Great driver, very professional!",2023-05-09 11:27:25
9646,12782,570,471,4,,2023-02-05 07:40:54
9647,12783,471,201,5,,2024-05-09 21:20:49
9648,12783,201,471,4,,2024-05-09 22:23:49
9649,12784,471,1975,5,Very courteous driver.,2022-03-07 03:42:14
9650,12785,471,748,5,,2023-09-19 20:54:54
9651,12786,471,1494,5,"Perfect trip, no issues.",2023-01-04 06:12:41
9652,12786,1494,471,3,Very clean car.,2023-01-04 05:18:41
9653,12788,471,1091,3,,2024-06-04 21:20:56
9654,12788,1091,471,4,Very clean car.,2024-06-04 23:20:56
9655,12789,1524,341,4,,2024-01-02 17:09:28
9656,12790,1889,1524,2,"Great driver, very professional!",2022-04-09 19:22:43
9657,12791,1524,789,4,Loved the music selection!,2023-02-24 08:21:26
9658,12791,789,1524,1,"Smooth ride, on time.",2023-02-24 08:42:26
9659,12792,1524,1575,3,"OK trip, nothing special.",2022-12-09 14:01:01
9660,12793,1524,1623,3,,2023-12-21 11:10:05
9661,12793,1623,1524,3,Very clean car.,2023-12-21 12:22:05
9662,12794,1524,1088,2,,2022-06-15 05:25:24
9663,12800,1524,1608,3,Nothing to complain about.,2024-04-25 04:50:40
9664,12801,434,1524,2,,2022-10-03 23:06:54
9665,12802,1524,647,4,Loved the music selection!,2023-05-10 02:44:31
9666,12804,1524,842,4,,2022-07-15 15:44:18
9667,12807,1524,1197,4,"Great driver, very professional!",2022-11-15 17:38:44
9668,12808,376,1524,4,,2023-02-01 22:04:35
9669,12809,1524,1108,4,"Great driver, very professional!",2022-01-18 19:24:22
9670,12810,1524,439,3,Got there safely.,2022-06-01 14:44:30
9671,12810,439,1524,3,Super friendly and helpful.,2022-06-01 13:22:30
9672,12811,1524,323,3,,2022-09-27 14:52:03
9673,12814,1524,24,4,"Perfect trip, no issues.",2023-08-26 23:12:30
9674,12815,1009,1965,4,Super friendly and helpful.,2023-09-02 08:12:28
9675,12815,1965,1009,5,"Great driver, very professional!",2023-09-02 07:17:28
9676,12816,1009,1030,5,Fast and safe driver.,2024-04-10 23:50:41
9677,12817,1009,162,4,,2022-09-10 02:07:56
9678,12817,162,1009,3,,2022-09-10 04:41:56
9679,12818,1009,1001,5,,2023-11-28 08:00:00
9680,12819,1947,1009,3,Super friendly and helpful.,2022-08-06 01:27:29
9681,12820,1009,190,2,Not very clean.,2022-09-30 20:24:50
9682,12820,190,1009,3,Super friendly and helpful.,2022-09-30 19:42:50
9683,12822,1009,1117,5,,2022-01-07 17:08:19
9684,12823,1009,833,4,,2024-02-02 08:22:25
9685,12824,1009,1497,4,"Great driver, very professional!",2023-02-09 02:21:52
9686,12824,1497,1009,4,"Great driver, very professional!",2023-02-09 03:17:52
9687,12825,1009,1606,3,,2024-02-11 03:28:18
9688,12829,1009,728,4,Fast and safe driver.,2023-12-19 14:59:33
9689,12829,728,1009,4,Super friendly and helpful.,2023-12-19 15:48:33
9690,12830,1009,210,1,Took too long.,2023-08-10 02:11:10
9691,12831,1009,1040,5,Very clean car.,2023-06-10 10:05:50
9692,12831,1040,1009,4,Very clean car.,2023-06-10 11:00:50
9693,12833,1707,1987,3,Average experience.,2023-10-17 08:50:24
9694,12834,1707,868,3,Average experience.,2023-10-24 01:09:29
9695,12836,748,1774,4,Very clean car.,2023-03-30 17:14:17
9696,12837,891,1774,3,Very clean car.,2023-06-01 05:55:55
9697,12838,1774,1170,3,Decent experience.,2024-03-17 11:56:00
9698,12839,1774,477,4,,2022-08-15 15:28:23
9699,12839,477,1774,3,Super friendly and helpful.,2022-08-15 17:09:23
9700,12841,1774,1709,3,,2024-04-14 23:30:00
9701,12842,1774,52,5,"Smooth ride, on time.",2022-09-16 20:36:40
9702,12843,1774,1324,4,Very clean car.,2022-10-16 02:10:20
9703,12847,1774,327,4,Loved the music selection!,2022-03-10 23:56:12
9704,12848,1774,1302,4,,2022-02-05 20:45:31
9705,12849,1774,323,3,,2022-03-30 13:43:23
9706,12849,323,1774,3,Super friendly and helpful.,2022-03-30 13:55:23
9707,12850,1774,1331,5,Car was spotless.,2022-02-09 20:01:56
9708,12852,1774,328,3,Trip was okay.,2023-02-04 07:39:38
9709,12852,328,1774,3,"Great driver, very professional!",2023-02-04 08:14:38
9710,12854,1774,571,5,,2023-11-02 13:08:19
9711,12854,571,1774,3,"Smooth ride, on time.",2023-11-02 13:37:19
9712,12856,1774,1356,5,,2023-08-13 05:22:33
9713,12859,339,384,3,"Excellent service, will ride again.",2024-04-15 12:40:01
9714,12860,1143,920,3,Trip was okay.,2023-02-10 16:57:55
9715,12861,1143,1605,4,,2023-09-10 12:11:14
9716,12863,1143,210,3,Acceptable ride.,2022-12-12 00:40:27
9717,12863,210,1143,3,Super friendly and helpful.,2022-12-12 01:50:27
9718,12864,1143,430,3,Decent experience.,2022-12-28 16:46:29
9719,12864,430,1143,5,"Great driver, very professional!",2022-12-28 17:37:29
9720,12868,1143,1267,2,Driver was late.,2023-11-19 07:13:33
9721,12869,1143,339,2,Took a longer route.,2022-05-20 05:32:29
9722,12869,339,1143,4,Very clean car.,2022-05-20 05:17:29
9723,12871,1143,1108,4,Very clean car.,2022-08-05 05:11:04
9724,12873,1143,1472,5,,2022-12-15 22:30:31
9725,12876,1143,225,3,,2023-12-18 14:49:41
9726,12876,225,1143,3,Very clean car.,2023-12-18 15:14:41
9727,12877,229,1143,4,Very clean car.,2023-06-22 06:32:14
9728,12878,1143,664,5,Loved the music selection!,2023-10-13 21:28:23
9729,12881,258,1143,4,Super friendly and helpful.,2022-10-24 20:14:22
9730,12882,1143,1839,2,Driver was rude.,2022-02-03 09:48:09
9731,12885,1143,434,5,,2022-06-06 12:50:28
9732,12885,434,1143,3,,2022-06-06 14:00:28
9733,12888,1143,833,3,Nothing to complain about.,2022-10-20 03:11:04
9734,12892,1143,1812,3,Trip was okay.,2023-02-06 05:35:19
9735,12892,1812,1143,3,"Great driver, very professional!",2023-02-06 04:42:19
9736,12895,1143,1139,3,,2022-06-19 22:17:42
9737,12895,1139,1143,3,Very clean car.,2022-06-19 22:55:42
9738,12898,1143,15,3,Acceptable ride.,2023-01-07 19:44:39
9739,12901,1143,1207,3,Fine driver.,2023-05-24 09:12:46
9740,12903,1143,571,5,Loved the music selection!,2024-06-13 11:52:05
9741,12906,1684,1143,5,"Smooth ride, on time.",2024-02-14 16:17:58
9742,12907,1143,1100,5,"5 stars, highly recommend!",2022-11-19 01:00:40
9743,12908,1143,125,4,,2022-05-03 05:52:21
9744,12909,1143,867,3,,2022-03-11 02:52:09
9745,12910,1143,1053,3,,2023-04-08 21:40:31
9746,12911,1143,1400,5,"Great driver, very professional!",2024-02-10 18:53:46
9747,12911,1400,1143,3,Very clean car.,2024-02-10 17:45:46
9748,12912,1143,1207,5,"Easy pickup, no problems.",2022-01-20 04:15:57
9749,12914,1143,1995,4,"Smooth ride, on time.",2024-02-21 21:22:21
9750,12914,1995,1143,4,Super friendly and helpful.,2024-02-21 21:54:21
9751,12915,1143,1781,4,,2022-03-07 23:25:54
9752,12916,1143,210,2,,2023-04-09 17:53:48
9753,12919,1355,1540,3,,2023-06-12 20:47:06
9754,12920,24,1540,3,Very clean car.,2024-04-28 13:31:18
9755,12921,898,1540,4,"Excellent service, will ride again.",2024-03-09 17:17:41
9756,12922,85,1983,5,Very comfortable ride.,2022-04-03 03:27:06
9757,12924,85,1023,3,,2024-04-30 14:29:30
9758,12925,85,777,4,,2022-01-09 23:53:08
9759,12926,1528,969,4,,2023-04-25 00:21:04
9760,12926,969,1528,3,Very clean car.,2023-04-25 01:50:04
9761,12927,1309,876,3,,2022-11-16 04:00:31
9762,12929,876,1400,5,"Easy pickup, no problems.",2023-07-06 04:08:24
9763,12929,1400,876,4,"Smooth ride, on time.",2023-07-06 06:00:24
9764,12932,291,1108,4,"Excellent service, will ride again.",2022-10-25 20:58:21
9765,12932,1108,291,2,Super friendly and helpful.,2022-10-25 21:38:21
9766,12933,291,630,3,,2023-06-25 18:17:10
9767,12934,291,1555,3,,2023-12-10 05:29:57
9768,12935,542,291,2,"Smooth ride, on time.",2023-11-17 23:55:04
9769,12938,291,1479,4,,2022-11-17 04:11:36
9770,12939,291,1104,3,Decent experience.,2022-05-25 21:34:40
9771,12940,291,1053,5,"Great rider, very polite.",2023-01-01 04:06:56
9772,12941,291,450,3,Fine driver.,2023-10-05 07:51:04
9773,12941,450,291,4,"Smooth ride, on time.",2023-10-05 07:40:04
9774,12944,291,1437,5,,2023-06-20 06:28:34
9775,12944,1437,291,3,Very clean car.,2023-06-20 07:57:34
9776,12946,291,1507,4,,2022-05-16 23:54:00
9777,12946,1507,291,4,"Great driver, very professional!",2022-05-16 23:59:00
9778,12949,291,1608,3,,2022-11-24 13:10:45
9779,12950,291,1206,4,,2023-09-20 16:06:04
9780,12951,291,389,4,,2022-06-23 13:18:56
9781,12951,389,291,2,"Great driver, very professional!",2022-06-23 15:26:56
9782,12952,291,690,5,,2023-01-29 15:41:12
9783,12952,690,291,4,,2023-01-29 15:10:12
9784,12953,291,1507,5,,2024-05-01 02:36:46
9785,12956,291,811,3,Decent experience.,2023-10-10 22:19:52
9786,12956,811,291,4,"Great driver, very professional!",2023-10-10 20:44:52
9787,12957,291,1394,2,Rough driving.,2024-06-28 03:47:32
9788,12958,291,515,4,,2023-03-02 14:43:34
9789,12960,291,1968,4,Very courteous driver.,2023-04-10 15:09:44
9790,12961,291,1775,5,Super friendly and helpful.,2024-03-15 22:58:54
9791,12962,1623,291,4,Very clean car.,2022-05-04 10:01:14
9792,12964,291,1781,4,,2023-04-11 19:06:43
9793,12964,1781,291,3,Very clean car.,2023-04-11 19:09:43
9794,12965,291,543,4,,2024-04-12 14:30:46
9795,12969,291,959,3,Acceptable ride.,2023-05-14 13:21:28
9796,12971,291,800,4,"Excellent service, will ride again.",2022-02-03 08:52:32
9797,12975,291,1373,4,,2022-12-03 20:49:15
9798,12975,1373,291,4,Super friendly and helpful.,2022-12-03 21:36:15
9799,12976,947,291,3,"Great driver, very professional!",2023-03-28 04:34:14
9800,12977,1727,291,2,Very clean car.,2022-12-17 21:23:56
9801,12978,291,446,4,"5 stars, highly recommend!",2023-08-31 02:57:20
9802,12978,446,291,3,"Great driver, very professional!",2023-08-31 04:00:20
9803,12980,291,155,4,"Easy pickup, no problems.",2022-08-25 00:33:49
9804,12980,155,291,3,Super friendly and helpful.,2022-08-25 00:20:49
9805,12981,291,1794,4,,2022-09-09 18:41:24
9806,12981,1794,291,5,Super friendly and helpful.,2022-09-09 19:17:24
9807,12983,1839,291,4,Very clean car.,2022-11-13 08:32:51
9808,12984,291,201,4,"5 stars, highly recommend!",2022-12-16 20:22:18
9809,12984,201,291,3,Super friendly and helpful.,2022-12-16 20:05:18
9810,12986,291,898,5,Very clean car.,2023-07-06 15:33:20
9811,12987,291,544,5,,2022-02-23 00:27:50
9812,12987,544,291,3,Super friendly and helpful.,2022-02-23 00:49:50
9813,12988,291,777,4,Very comfortable ride.,2022-12-18 07:21:01
9814,12989,1427,291,4,"Excellent service, will ride again.",2022-03-05 06:09:21
9815,12991,291,1839,3,,2024-04-24 09:41:37
9816,12992,291,736,3,,2023-05-20 14:00:15
9817,12994,291,1947,3,Fine driver.,2023-11-14 06:03:04
9818,12996,291,1081,4,,2023-05-03 13:51:15
9819,12996,1081,291,3,"Excellent service, will ride again.",2023-05-03 13:23:15
9820,12997,291,1030,3,Decent experience.,2023-05-26 21:44:27
9821,12997,1030,291,4,,2023-05-27 00:26:27
9822,12999,528,1111,2,,2022-10-06 04:09:20
9823,13000,1847,1309,2,,2023-09-24 03:01:39
9824,13001,1847,477,3,,2022-03-23 10:33:34
9825,13001,477,1847,2,,2022-03-23 09:37:34
9826,13002,1847,549,5,Fast and safe driver.,2023-02-17 19:03:10
9827,13002,549,1847,3,"Great driver, very professional!",2023-02-17 17:27:10
9828,13003,1847,115,4,"Easy pickup, no problems.",2023-09-18 04:54:26
9829,13007,1847,1181,5,"Perfect trip, no issues.",2023-12-17 18:47:36
9830,13008,1847,1088,5,,2024-06-26 06:57:18
9831,13008,1088,1847,3,,2024-06-26 07:18:18
9832,13009,1847,494,4,Fast and safe driver.,2022-04-13 18:37:38
9833,13011,1847,1011,4,"Excellent service, will ride again.",2022-01-12 03:34:13
9834,13013,1847,1956,2,,2022-08-10 02:28:19
9835,13014,1847,1853,5,"5 stars, highly recommend!",2022-06-17 01:13:44
9836,13016,1847,789,3,,2023-06-16 16:06:57
9837,13016,789,1847,3,Very clean car.,2023-06-16 16:43:57
9838,13017,1739,849,4,Very clean car.,2024-03-07 00:04:25
9839,13018,1605,849,3,"Great driver, very professional!",2022-12-02 07:16:40
9840,13021,1684,849,4,Very clean car.,2023-10-24 14:51:38
9841,13024,849,271,5,"Excellent service, will ride again.",2024-04-06 20:27:12
9842,13025,849,834,3,Decent experience.,2022-11-17 13:45:56
9843,13025,834,849,3,"Smooth ride, on time.",2022-11-17 14:26:56
9844,13027,849,485,4,"Easy pickup, no problems.",2022-02-11 06:32:20
9845,13028,452,849,3,"Smooth ride, on time.",2024-03-18 17:26:59
9846,13029,849,866,4,,2024-06-08 02:07:01
9847,13030,849,1812,5,Car was spotless.,2022-03-13 04:15:27
9848,13031,849,957,4,,2022-08-05 22:19:50
9849,13034,849,1331,4,,2022-12-16 18:02:28
9850,13034,1331,849,4,"Smooth ride, on time.",2022-12-16 16:32:28
9851,13035,849,131,5,,2024-05-23 10:22:55
9852,13041,989,1555,3,"OK trip, nothing special.",2023-12-30 05:57:05
9853,13041,1555,989,3,"Excellent service, will ride again.",2023-12-30 08:13:05
9854,13043,989,235,3,,2022-05-19 03:22:20
9855,13043,235,989,2,,2022-05-19 03:24:20
9856,13044,601,989,3,Super friendly and helpful.,2023-10-08 00:38:16
9857,13045,989,434,5,,2024-05-04 10:47:29
9858,13045,434,989,3,"Smooth ride, on time.",2024-05-04 13:33:29
9859,13047,989,394,4,Car was spotless.,2024-05-21 07:41:21
9860,13049,989,1352,5,"Quick and efficient, thanks!",2023-03-15 06:33:53
9861,13049,1352,989,3,Very clean car.,2023-03-15 07:48:53
9862,13050,989,891,5,,2023-04-22 17:28:36
9863,13052,989,430,3,,2024-03-31 14:29:51
9864,13053,899,585,4,,2023-10-02 03:38:52
9865,13054,399,1336,4,"Easy pickup, no problems.",2023-03-07 02:44:12
9866,13055,399,919,4,Fast and safe driver.,2022-12-26 11:02:18
9867,13056,919,399,4,,2023-09-22 12:49:59
